"Plot Title: DOLogger2"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20906876, SEN S/N: 20906876)","Temp, °F (LGR S/N: 20906876, SEN S/N: 20906876)","Coupler Attached (LGR S/N: 20906876)","Host Connected (LGR S/N: 20906876)","Stopped (LGR S/N: 20906876)","End Of File (LGR S/N: 20906876)"
3876,08/12/25 07:45:00 PM,8.42,80.38,,,,
3877,08/12/25 08:00:00 PM,8.18,80.31,,,,
3878,08/12/25 08:15:00 PM,8.04,80.20,,,,
3879,08/12/25 08:30:00 PM,7.67,80.17,,,,
3880,08/12/25 08:45:00 PM,7.53,80.13,,,,
3881,08/12/25 09:00:00 PM,6.95,80.13,,,,
3882,08/12/25 09:15:00 PM,6.84,80.13,,,,
3883,08/12/25 09:30:00 PM,5.85,80.10,,,,
3884,08/12/25 09:45:00 PM,5.43,80.10,,,,
3885,08/12/25 10:00:00 PM,4.92,80.13,,,,
3886,08/12/25 10:15:00 PM,4.74,80.02,,,,
3887,08/12/25 10:30:00 PM,4.35,79.99,,,,
3888,08/12/25 10:45:00 PM,4.25,79.95,,,,
3889,08/12/25 11:00:00 PM,3.89,79.92,,,,
3890,08/12/25 11:15:00 PM,4.21,79.95,,,,
3891,08/12/25 11:30:00 PM,4.37,79.99,,,,
3892,08/12/25 11:45:00 PM,3.81,79.88,,,,
3893,08/13/25 12:00:00 AM,4.00,79.84,,,,
3894,08/13/25 12:15:00 AM,3.79,79.77,,,,
3895,08/13/25 12:30:00 AM,3.87,79.77,,,,
3896,08/13/25 12:45:00 AM,4.45,79.84,,,,
3897,08/13/25 01:00:00 AM,4.92,79.88,,,,
3898,08/13/25 01:15:00 AM,5.38,79.92,,,,
3899,08/13/25 01:30:00 AM,5.01,79.92,,,,
3900,08/13/25 01:45:00 AM,5.52,79.95,,,,
3901,08/13/25 02:00:00 AM,5.71,79.99,,,,
3902,08/13/25 02:15:00 AM,5.92,80.02,,,,
3903,08/13/25 02:30:00 AM,5.97,79.99,,,,
3904,08/13/25 02:45:00 AM,6.35,80.02,,,,
3905,08/13/25 03:00:00 AM,6.24,80.06,,,,
3906,08/13/25 03:15:00 AM,6.36,80.06,,,,
3907,08/13/25 03:30:00 AM,6.26,80.02,,,,
3908,08/13/25 03:45:00 AM,6.19,80.06,,,,
3909,08/13/25 04:00:00 AM,6.25,80.02,,,,
3910,08/13/25 04:15:00 AM,5.92,79.99,,,,
3911,08/13/25 04:30:00 AM,5.74,79.95,,,,
3912,08/13/25 04:45:00 AM,5.65,79.92,,,,
3913,08/13/25 05:00:00 AM,6.03,79.95,,,,
3914,08/13/25 05:15:00 AM,5.40,79.92,,,,
3915,08/13/25 05:30:00 AM,5.21,79.92,,,,
3916,08/13/25 05:45:00 AM,5.70,79.95,,,,
3917,08/13/25 06:00:00 AM,5.25,79.99,,,,
3918,08/13/25 06:15:00 AM,5.26,80.02,,,,
3919,08/13/25 06:30:00 AM,5.38,80.06,,,,
3920,08/13/25 06:45:00 AM,5.16,80.20,,,,
3921,08/13/25 07:00:00 AM,6.13,80.46,,,,
3922,08/13/25 07:15:00 AM,6.89,80.49,,,,
3923,08/13/25 07:30:00 AM,7.34,80.56,,,,
3924,08/13/25 07:45:00 AM,7.91,80.64,,,,
3925,08/13/25 08:00:00 AM,8.71,80.71,,,,
3926,08/13/25 08:15:00 AM,8.80,80.74,,,,
3927,08/13/25 08:30:00 AM,8.17,80.78,,,,
3928,08/13/25 08:45:00 AM,6.56,80.71,,,,
3929,08/13/25 09:00:00 AM,3.11,80.13,,,,
3930,08/13/25 09:15:00 AM,3.88,80.13,,,,
3931,08/13/25 09:30:00 AM,3.64,80.24,,,,
3932,08/13/25 09:45:00 AM,4.61,80.28,,,,
3933,08/13/25 10:00:00 AM,5.25,80.42,,,,
3934,08/13/25 10:15:00 AM,2.71,80.31,,,,
3935,08/13/25 10:30:00 AM,3.63,80.28,,,,
3936,08/13/25 10:45:00 AM,3.29,80.31,,,,
3937,08/13/25 11:00:00 AM,3.50,80.28,,,,
3938,08/13/25 11:15:00 AM,3.89,80.17,,,,
3939,08/13/25 11:30:00 AM,3.82,80.17,,,,
3940,08/13/25 11:45:00 AM,3.93,80.17,,,,
3941,08/13/25 12:00:00 PM,3.31,80.20,,,,
3942,08/13/25 12:15:00 PM,3.59,80.20,,,,
3943,08/13/25 12:30:00 PM,3.95,80.24,,,,
3944,08/13/25 12:45:00 PM,3.49,80.17,,,,
3945,08/13/25 01:00:00 PM,3.78,80.06,,,,
3946,08/13/25 01:15:00 PM,4.67,80.10,,,,
3947,08/13/25 01:30:00 PM,5.55,80.20,,,,
3948,08/13/25 01:45:00 PM,6.28,80.31,,,,
3949,08/13/25 02:00:00 PM,6.55,80.46,,,,
3950,08/13/25 02:15:00 PM,7.07,80.64,,,,
3951,08/13/25 02:30:00 PM,7.27,80.74,,,,
3952,08/13/25 02:45:00 PM,7.22,80.74,,,,
3953,08/13/25 03:00:00 PM,7.15,80.71,,,,
3954,08/13/25 03:15:00 PM,6.96,80.78,,,,
3955,08/13/25 03:30:00 PM,5.60,81.03,,,,
3956,08/13/25 03:45:00 PM,9.36,82.62,,,,
3957,08/13/25 04:00:00 PM,9.32,82.69,,,,
3958,08/13/25 04:15:00 PM,9.30,82.65,,,,
3959,08/13/25 04:30:00 PM,9.37,82.62,,,,
3960,08/13/25 04:45:00 PM,9.43,82.65,,,,
3961,08/13/25 05:00:00 PM,8.31,82.65,,,,
3962,08/13/25 05:15:00 PM,9.13,82.58,,,,
3963,08/13/25 05:30:00 PM,7.78,82.44,,,,
3964,08/13/25 05:45:00 PM,8.01,82.29,,,,
3965,08/13/25 06:00:00 PM,8.52,82.47,,,,
3966,08/13/25 06:15:00 PM,9.07,82.51,,,,
3967,08/13/25 06:30:00 PM,8.74,82.54,,,,
3968,08/13/25 06:45:00 PM,8.11,82.54,,,,
3969,08/13/25 07:00:00 PM,8.04,82.44,,,,
3970,08/13/25 07:15:00 PM,8.20,82.51,,,,
3971,08/13/25 07:30:00 PM,8.42,82.62,,,,
3972,08/13/25 07:45:00 PM,8.07,82.62,,,,
3973,08/13/25 08:00:00 PM,7.82,82.47,,,,
3974,08/13/25 08:15:00 PM,7.40,82.36,,,,
3975,08/13/25 08:30:00 PM,8.12,82.44,,,,
3976,08/13/25 08:45:00 PM,8.18,82.40,,,,
3977,08/13/25 09:00:00 PM,9.26,82.40,,,,
3978,08/13/25 09:15:00 PM,9.23,82.40,,,,
3979,08/13/25 09:30:00 PM,8.91,82.33,,,,
3980,08/13/25 09:45:00 PM,9.11,82.33,,,,
3981,08/13/25 10:00:00 PM,8.36,82.26,,,,
3982,08/13/25 10:15:00 PM,8.25,82.18,,,,
3983,08/13/25 10:30:00 PM,9.02,82.22,,,,
3984,08/13/25 10:45:00 PM,8.60,82.18,,,,
3985,08/13/25 11:00:00 PM,8.99,82.18,,,,
3986,08/13/25 11:15:00 PM,8.31,82.15,,,,
3987,08/13/25 11:30:00 PM,8.85,82.11,,,,
3988,08/13/25 11:45:00 PM,8.38,82.08,,,,
3989,08/14/25 12:00:00 AM,8.74,82.04,,,,
3990,08/14/25 12:15:00 AM,8.66,82.04,,,,
3991,08/14/25 12:30:00 AM,8.42,82.00,,,,
3992,08/14/25 12:45:00 AM,8.20,81.93,,,,
3993,08/14/25 01:00:00 AM,8.56,81.90,,,,
3994,08/14/25 01:15:00 AM,8.49,81.86,,,,
3995,08/14/25 01:30:00 AM,8.05,81.82,,,,
3996,08/14/25 01:45:00 AM,7.58,81.82,,,,
3997,08/14/25 02:00:00 AM,7.87,81.79,,,,
3998,08/14/25 02:15:00 AM,7.80,81.75,,,,
3999,08/14/25 02:30:00 AM,7.93,81.72,,,,
4000,08/14/25 02:45:00 AM,7.31,81.68,,,,
4001,08/14/25 03:00:00 AM,7.71,81.64,,,,
4002,08/14/25 03:15:00 AM,7.72,81.61,,,,
4003,08/14/25 03:30:00 AM,7.51,81.57,,,,
4004,08/14/25 03:45:00 AM,7.56,81.57,,,,
4005,08/14/25 04:00:00 AM,7.57,81.54,,,,
4006,08/14/25 04:15:00 AM,7.19,81.50,,,,
4007,08/14/25 04:30:00 AM,7.47,81.46,,,,
4008,08/14/25 04:45:00 AM,7.20,81.46,,,,
4009,08/14/25 05:00:00 AM,7.26,81.43,,,,
4010,08/14/25 05:15:00 AM,6.94,81.39,,,,
4011,08/14/25 05:30:00 AM,6.37,81.39,,,,
4012,08/14/25 05:45:00 AM,6.90,81.36,,,,
4013,08/14/25 06:00:00 AM,6.08,81.32,,,,
4014,08/14/25 06:15:00 AM,6.29,81.28,,,,
4015,08/14/25 06:30:00 AM,6.54,81.25,,,,
4016,08/14/25 06:45:00 AM,6.79,81.25,,,,
4017,08/14/25 07:00:00 AM,6.75,81.21,,,,
4018,08/14/25 07:15:00 AM,6.12,81.18,,,,
4019,08/14/25 07:30:00 AM,5.89,81.14,,,,
4020,08/14/25 07:45:00 AM,6.39,81.14,,,,
4021,08/14/25 08:00:00 AM,6.23,81.10,,,,
4022,08/14/25 08:15:00 AM,5.86,81.07,,,,
4023,08/14/25 08:30:00 AM,5.60,81.00,,,,
4024,08/14/25 08:45:00 AM,5.93,80.96,,,,
4025,08/14/25 09:00:00 AM,6.19,80.96,,,,
4026,08/14/25 09:15:00 AM,6.04,80.89,,,,
4027,08/14/25 09:30:00 AM,6.61,80.89,,,,
4028,08/14/25 09:45:00 AM,6.24,80.89,,,,
4029,08/14/25 10:00:00 AM,6.06,80.89,,,,
4030,08/14/25 10:15:00 AM,5.44,80.89,,,,
4031,08/14/25 10:30:00 AM,7.05,80.82,,,,
4032,08/14/25 10:45:00 AM,6.71,80.82,,,,
4033,08/14/25 11:00:00 AM,6.78,80.85,,,,
4034,08/14/25 11:15:00 AM,7.25,80.92,,,,
4035,08/14/25 11:30:00 AM,6.87,80.92,,,,
4036,08/14/25 11:45:00 AM,6.77,80.92,,,,
4037,08/14/25 12:00:00 PM,7.17,80.92,,,,
4038,08/14/25 12:15:00 PM,7.66,81.00,,,,
4039,08/14/25 12:30:00 PM,7.86,81.18,,,,
4040,08/14/25 12:45:00 PM,7.93,81.25,,,,
4041,08/14/25 01:00:00 PM,7.85,81.28,,,,
4042,08/14/25 01:15:00 PM,8.22,81.54,,,,
4043,08/14/25 01:30:00 PM,8.53,81.75,,,,
4044,08/14/25 01:45:00 PM,8.75,82.04,,,,
4045,08/14/25 02:00:00 PM,9.00,82.18,,,,
4046,08/14/25 02:15:00 PM,9.62,82.33,,,,
4047,08/14/25 02:30:00 PM,9.43,82.44,,,,
4048,08/14/25 02:45:00 PM,9.27,82.58,,,,
4049,08/14/25 03:00:00 PM,9.67,82.72,,,,
4050,08/14/25 03:15:00 PM,9.17,82.69,,,,
4051,08/14/25 03:30:00 PM,9.00,82.72,,,,
4052,08/14/25 03:45:00 PM,9.13,82.83,,,,
4053,08/14/25 04:00:00 PM,9.14,83.05,,,,
4054,08/14/25 04:15:00 PM,8.94,82.90,,,,
4055,08/14/25 04:30:00 PM,9.60,82.94,,,,
4056,08/14/25 04:45:00 PM,9.15,83.08,,,,
4057,08/14/25 05:00:00 PM,9.82,83.05,,,,
4058,08/14/25 05:15:00 PM,9.44,82.90,,,,
4059,08/14/25 05:30:00 PM,9.41,82.90,,,,
4060,08/14/25 05:45:00 PM,9.02,82.80,,,,
4061,08/14/25 06:00:00 PM,8.32,82.65,,,,
4062,08/14/25 06:15:00 PM,8.36,82.33,,,,
4063,08/14/25 06:30:00 PM,8.41,82.26,,,,
4064,08/14/25 06:45:00 PM,8.33,82.33,,,,
4065,08/14/25 07:00:00 PM,8.26,82.33,,,,
4066,08/14/25 07:15:00 PM,8.31,82.33,,,,
4067,08/14/25 07:30:00 PM,8.28,82.58,,,,
4068,08/14/25 07:45:00 PM,8.49,82.69,,,,
4069,08/14/25 08:00:00 PM,8.47,82.62,,,,
4070,08/14/25 08:15:00 PM,8.54,82.72,,,,
4071,08/14/25 08:30:00 PM,8.64,82.65,,,,
4072,08/14/25 08:45:00 PM,7.98,82.58,,,,
4073,08/14/25 09:00:00 PM,7.53,82.54,,,,
4074,08/14/25 09:15:00 PM,7.24,82.36,,,,
4075,08/14/25 09:30:00 PM,6.98,82.40,,,,
4076,08/14/25 09:45:00 PM,7.61,82.40,,,,
4077,08/14/25 10:00:00 PM,7.64,82.47,,,,
4078,08/14/25 10:15:00 PM,7.39,82.44,,,,
4079,08/14/25 10:30:00 PM,7.34,82.44,,,,
4080,08/14/25 10:45:00 PM,6.69,82.51,,,,
4081,08/14/25 11:00:00 PM,6.47,82.58,,,,
4082,08/14/25 11:15:00 PM,6.26,82.58,,,,
4083,08/14/25 11:30:00 PM,6.34,82.54,,,,
4084,08/14/25 11:45:00 PM,7.27,82.65,,,,
4085,08/15/25 12:00:00 AM,8.72,82.65,,,,
4086,08/15/25 12:15:00 AM,8.60,82.62,,,,
4087,08/15/25 12:30:00 AM,8.02,82.44,,,,
4088,08/15/25 12:45:00 AM,8.54,82.47,,,,
4089,08/15/25 01:00:00 AM,8.46,82.40,,,,
4090,08/15/25 01:15:00 AM,8.28,82.33,,,,
4091,08/15/25 01:30:00 AM,8.03,82.26,,,,
4092,08/15/25 01:45:00 AM,8.21,82.18,,,,
4093,08/15/25 02:00:00 AM,8.04,82.11,,,,
4094,08/15/25 02:15:00 AM,7.95,82.04,,,,
4095,08/15/25 02:30:00 AM,7.89,81.97,,,,
4096,08/15/25 02:45:00 AM,7.95,81.90,,,,
4097,08/15/25 03:00:00 AM,7.68,81.79,,,,
4098,08/15/25 03:15:00 AM,7.53,81.64,,,,
4099,08/15/25 03:30:00 AM,7.70,81.61,,,,
4100,08/15/25 03:45:00 AM,7.19,81.54,,,,
4101,08/15/25 04:00:00 AM,7.45,81.43,,,,
4102,08/15/25 04:15:00 AM,7.15,81.36,,,,
4103,08/15/25 04:30:00 AM,7.29,81.28,,,,
4104,08/15/25 04:45:00 AM,7.25,81.18,,,,
4105,08/15/25 05:00:00 AM,7.07,81.10,,,,
4106,08/15/25 05:15:00 AM,7.11,81.03,,,,
4107,08/15/25 05:30:00 AM,7.04,80.92,,,,
4108,08/15/25 05:45:00 AM,6.97,80.89,,,,
4109,08/15/25 06:00:00 AM,6.88,80.78,,,,
4110,08/15/25 06:15:00 AM,6.79,80.71,,,,
4111,08/15/25 06:30:00 AM,6.87,80.64,,,,
4112,08/15/25 06:45:00 AM,6.91,80.56,,,,
4113,08/15/25 07:00:00 AM,6.81,80.49,,,,
4114,08/15/25 07:15:00 AM,6.86,80.46,,,,
4115,08/15/25 07:30:00 AM,6.98,80.46,,,,
4116,08/15/25 07:45:00 AM,6.86,80.42,,,,
4117,08/15/25 08:00:00 AM,6.84,80.42,,,,
4118,08/15/25 08:15:00 AM,6.83,80.38,,,,
4119,08/15/25 08:30:00 AM,6.65,80.38,,,,
4120,08/15/25 08:45:00 AM,6.68,80.38,,,,
4121,08/15/25 09:00:00 AM,6.54,80.38,,,,
4122,08/15/25 09:15:00 AM,6.53,80.42,,,,
4123,08/15/25 09:30:00 AM,6.50,80.42,,,,
4124,08/15/25 09:45:00 AM,6.55,80.38,,,,
4125,08/15/25 10:00:00 AM,6.42,80.42,,,,
4126,08/15/25 10:15:00 AM,6.66,80.46,,,,
4127,08/15/25 10:30:00 AM,7.15,80.53,,,,
4128,08/15/25 10:45:00 AM,7.18,80.56,,,,
4129,08/15/25 11:00:00 AM,7.46,80.60,,,,
4130,08/15/25 11:15:00 AM,6.85,80.53,,,,
4131,08/15/25 11:30:00 AM,6.81,80.53,,,,
4132,08/15/25 11:45:00 AM,6.39,80.53,,,,
4133,08/15/25 12:00:00 PM,6.81,80.53,,,,
4134,08/15/25 12:15:00 PM,7.25,80.60,,,,
4135,08/15/25 12:30:00 PM,7.17,80.71,,,,
4136,08/15/25 12:45:00 PM,7.25,80.74,,,,
4137,08/15/25 01:00:00 PM,7.24,80.82,,,,
4138,08/15/25 01:15:00 PM,6.97,80.78,,,,
4139,08/15/25 01:30:00 PM,7.49,80.82,,,,
4140,08/15/25 01:45:00 PM,7.28,80.85,,,,
4141,08/15/25 02:00:00 PM,7.48,80.96,,,,
4142,08/15/25 02:15:00 PM,7.33,81.00,,,,
4143,08/15/25 02:30:00 PM,7.68,81.07,,,,
4144,08/15/25 02:45:00 PM,7.95,81.10,,,,
4145,08/15/25 03:00:00 PM,8.30,81.18,,,,
4146,08/15/25 03:15:00 PM,8.66,81.32,,,,
4147,08/15/25 03:30:00 PM,9.09,81.46,,,,
4148,08/15/25 03:45:00 PM,9.31,81.57,,,,
4149,08/15/25 04:00:00 PM,8.31,81.57,,,,
4150,08/15/25 04:15:00 PM,8.12,81.57,,,,
4151,08/15/25 04:30:00 PM,8.30,81.32,,,,
4152,08/15/25 04:45:00 PM,8.62,81.21,,,,
4153,08/15/25 05:00:00 PM,8.91,81.21,,,,
4154,08/15/25 05:15:00 PM,8.79,81.25,,,,
4155,08/15/25 05:30:00 PM,8.56,81.21,,,,
4156,08/15/25 05:45:00 PM,8.38,81.14,,,,
4157,08/15/25 06:00:00 PM,8.28,81.14,,,,
4158,08/15/25 06:15:00 PM,7.90,81.07,,,,
4159,08/15/25 06:30:00 PM,7.55,81.00,,,,
4160,08/15/25 06:45:00 PM,7.76,80.96,,,,
4161,08/15/25 07:00:00 PM,6.94,80.92,,,,
4162,08/15/25 07:15:00 PM,6.57,80.89,,,,
4163,08/15/25 07:30:00 PM,6.33,80.85,,,,
4164,08/15/25 07:45:00 PM,6.40,80.89,,,,
4165,08/15/25 08:00:00 PM,6.44,80.89,,,,
4166,08/15/25 08:15:00 PM,6.41,80.92,,,,
4167,08/15/25 08:30:00 PM,6.31,80.96,,,,
4168,08/15/25 08:45:00 PM,6.57,80.96,,,,
4169,08/15/25 09:00:00 PM,6.56,81.00,,,,
4170,08/15/25 09:15:00 PM,6.49,81.03,,,,
4171,08/15/25 09:30:00 PM,6.59,81.07,,,,
4172,08/15/25 09:45:00 PM,7.00,81.14,,,,
4173,08/15/25 10:00:00 PM,7.24,81.21,,,,
4174,08/15/25 10:15:00 PM,7.33,81.25,,,,
4175,08/15/25 10:30:00 PM,7.32,81.32,,,,
4176,08/15/25 10:45:00 PM,7.62,81.28,,,,
4177,08/15/25 11:00:00 PM,7.58,81.28,,,,
4178,08/15/25 11:15:00 PM,7.49,81.28,,,,
4179,08/15/25 11:30:00 PM,7.61,81.28,,,,
4180,08/15/25 11:45:00 PM,7.56,81.25,,,,
4181,08/16/25 12:00:00 AM,8.05,81.28,,,,
4182,08/16/25 12:15:00 AM,8.15,81.32,,,,
4183,08/16/25 12:30:00 AM,8.09,81.28,,,,
4184,08/16/25 12:45:00 AM,8.29,81.32,,,,
4185,08/16/25 01:00:00 AM,8.26,81.36,,,,
4186,08/16/25 01:15:00 AM,7.37,81.25,,,,
4187,08/16/25 01:30:00 AM,7.15,81.21,,,,
4188,08/16/25 01:45:00 AM,6.79,81.18,,,,
4189,08/16/25 02:00:00 AM,5.89,81.14,,,,
4190,08/16/25 02:15:00 AM,6.08,81.10,,,,
4191,08/16/25 02:30:00 AM,5.78,81.07,,,,
4192,08/16/25 02:45:00 AM,5.52,81.03,,,,
4193,08/16/25 03:00:00 AM,4.21,80.96,,,,
4194,08/16/25 03:15:00 AM,5.28,81.00,,,,
4195,08/16/25 03:30:00 AM,5.43,81.03,,,,
4196,08/16/25 03:45:00 AM,5.39,80.96,,,,
4197,08/16/25 04:00:00 AM,4.86,80.96,,,,
4198,08/16/25 04:15:00 AM,5.51,81.07,,,,
4199,08/16/25 04:30:00 AM,5.01,81.14,,,,
4200,08/16/25 04:45:00 AM,5.18,81.25,,,,
4201,08/16/25 05:00:00 AM,6.21,81.36,,,,
4202,08/16/25 05:15:00 AM,6.28,81.39,,,,
4203,08/16/25 05:30:00 AM,7.34,81.43,,,,
4204,08/16/25 05:45:00 AM,8.06,81.43,,,,
4205,08/16/25 06:00:00 AM,8.12,81.39,,,,
4206,08/16/25 06:15:00 AM,5.59,81.25,,,,
4207,08/16/25 06:30:00 AM,7.73,81.28,,,,
4208,08/16/25 06:45:00 AM,7.73,81.25,,,,
4209,08/16/25 07:00:00 AM,7.93,81.25,,,,
4210,08/16/25 07:15:00 AM,7.69,81.21,,,,
4211,08/16/25 07:30:00 AM,7.73,81.18,,,,
4212,08/16/25 07:45:00 AM,7.82,81.18,,,,
4213,08/16/25 08:00:00 AM,7.84,81.14,,,,
4214,08/16/25 08:15:00 AM,7.87,81.14,,,,
4215,08/16/25 08:30:00 AM,7.74,81.14,,,,
4216,08/16/25 08:45:00 AM,7.89,81.18,,,,
4217,08/16/25 09:00:00 AM,7.96,81.14,,,,
4218,08/16/25 09:15:00 AM,7.96,81.18,,,,
4219,08/16/25 09:30:00 AM,7.68,81.14,,,,
4220,08/16/25 09:45:00 AM,7.56,81.14,,,,
4221,08/16/25 10:00:00 AM,7.87,81.14,,,,
4222,08/16/25 10:15:00 AM,7.71,81.14,,,,
4223,08/16/25 10:30:00 AM,8.03,81.14,,,,
4224,08/16/25 10:45:00 AM,7.86,81.14,,,,
4225,08/16/25 11:00:00 AM,7.94,81.14,,,,
4226,08/16/25 11:15:00 AM,7.78,81.14,,,,
4227,08/16/25 11:30:00 AM,7.90,81.14,,,,
4228,08/16/25 11:45:00 AM,7.94,81.14,,,,
4229,08/16/25 12:00:00 PM,8.01,81.14,,,,
4230,08/16/25 12:15:00 PM,7.94,81.14,,,,
4231,08/16/25 12:30:00 PM,8.14,81.14,,,,
4232,08/16/25 12:45:00 PM,8.32,81.14,,,,
4233,08/16/25 01:00:00 PM,8.21,81.14,,,,
4234,08/16/25 01:15:00 PM,8.56,81.18,,,,
4235,08/16/25 01:30:00 PM,8.96,81.21,,,,
4236,08/16/25 01:45:00 PM,9.18,81.28,,,,
4237,08/16/25 02:00:00 PM,8.65,81.25,,,,
4238,08/16/25 02:15:00 PM,8.47,81.21,,,,
4239,08/16/25 02:30:00 PM,7.69,81.10,,,,
4240,08/16/25 02:45:00 PM,7.37,81.03,,,,
4241,08/16/25 03:00:00 PM,7.11,81.00,,,,
4242,08/16/25 03:15:00 PM,6.68,80.89,,,,
4243,08/16/25 03:30:00 PM,6.99,80.89,,,,
4244,08/16/25 03:45:00 PM,7.41,80.92,,,,
4245,08/16/25 04:00:00 PM,7.14,80.92,,,,
4246,08/16/25 04:15:00 PM,7.83,81.00,,,,
4247,08/16/25 04:30:00 PM,7.67,81.00,,,,
4248,08/16/25 04:45:00 PM,6.84,80.96,,,,
4249,08/16/25 05:00:00 PM,7.35,80.96,,,,
4250,08/16/25 05:15:00 PM,6.98,81.00,,,,
4251,08/16/25 05:30:00 PM,7.65,81.03,,,,
4252,08/16/25 05:45:00 PM,8.41,81.14,,,,
4253,08/16/25 06:00:00 PM,8.18,81.18,,,,
4254,08/16/25 06:15:00 PM,7.74,81.14,,,,
4255,08/16/25 06:30:00 PM,7.37,81.07,,,,
4256,08/16/25 06:45:00 PM,6.70,81.07,,,,
4257,08/16/25 07:00:00 PM,6.44,81.03,,,,
4258,08/16/25 07:15:00 PM,6.05,81.00,,,,
4259,08/16/25 07:30:00 PM,5.94,81.00,,,,
4260,08/16/25 07:45:00 PM,6.06,81.00,,,,
4261,08/16/25 08:00:00 PM,6.03,81.00,,,,
4262,08/16/25 08:15:00 PM,6.51,81.03,,,,
4263,08/16/25 08:30:00 PM,6.65,81.07,,,,
4264,08/16/25 08:45:00 PM,7.46,81.14,,,,
4265,08/16/25 09:00:00 PM,8.01,81.21,,,,
4266,08/16/25 09:15:00 PM,6.74,81.21,,,,
4267,08/16/25 09:30:00 PM,7.38,81.21,,,,
4268,08/16/25 09:45:00 PM,6.55,81.21,,,,
4269,08/16/25 10:00:00 PM,7.08,81.21,,,,
4270,08/16/25 10:15:00 PM,6.91,81.21,,,,
4271,08/16/25 10:30:00 PM,7.36,81.28,,,,
4272,08/16/25 10:45:00 PM,6.78,81.28,,,,
4273,08/16/25 11:00:00 PM,6.25,81.28,,,,
4274,08/16/25 11:15:00 PM,6.10,81.28,,,,
4275,08/16/25 11:30:00 PM,5.95,81.36,,,,
4276,08/16/25 11:45:00 PM,5.77,81.32,,,,
4277,08/17/25 12:00:00 AM,6.66,81.28,,,,
4278,08/17/25 12:15:00 AM,5.17,81.28,,,,
4279,08/17/25 12:30:00 AM,3.54,81.28,,,,
4280,08/17/25 12:45:00 AM,3.12,81.21,,,,
4281,08/17/25 01:00:00 AM,3.67,81.18,,,,
4282,08/17/25 01:15:00 AM,4.06,81.14,,,,
4283,08/17/25 01:30:00 AM,4.08,81.10,,,,
4284,08/17/25 01:45:00 AM,3.85,81.10,,,,
4285,08/17/25 02:00:00 AM,4.05,81.14,,,,
4286,08/17/25 02:15:00 AM,4.19,81.28,,,,
4287,08/17/25 02:30:00 AM,6.47,81.32,,,,
4288,08/17/25 02:45:00 AM,7.76,81.36,,,,
4289,08/17/25 03:00:00 AM,6.07,81.32,,,,
4290,08/17/25 03:15:00 AM,7.19,81.28,,,,
4291,08/17/25 03:30:00 AM,6.96,81.28,,,,
4292,08/17/25 03:45:00 AM,7.47,81.25,,,,
4293,08/17/25 04:00:00 AM,7.28,81.25,,,,
4294,08/17/25 04:15:00 AM,7.29,81.21,,,,
4295,08/17/25 04:30:00 AM,7.01,81.18,,,,
4296,08/17/25 04:45:00 AM,7.76,81.14,,,,
4297,08/17/25 05:00:00 AM,6.69,81.10,,,,
4298,08/17/25 05:15:00 AM,7.42,81.07,,,,
4299,08/17/25 05:30:00 AM,6.51,81.03,,,,
4300,08/17/25 05:45:00 AM,6.60,81.00,,,,
4301,08/17/25 06:00:00 AM,6.35,80.96,,,,
4302,08/17/25 06:15:00 AM,6.65,80.92,,,,
4303,08/17/25 06:30:00 AM,6.55,80.89,,,,
4304,08/17/25 06:45:00 AM,5.37,80.85,,,,
4305,08/17/25 07:00:00 AM,5.91,80.85,,,,
4306,08/17/25 07:15:00 AM,5.84,80.82,,,,
4307,08/17/25 07:30:00 AM,5.58,80.78,,,,
4308,08/17/25 07:45:00 AM,4.90,80.78,,,,
4309,08/17/25 08:00:00 AM,6.93,80.74,,,,
4310,08/17/25 08:15:00 AM,6.57,80.74,,,,
4311,08/17/25 08:30:00 AM,6.49,80.71,,,,
4312,08/17/25 08:45:00 AM,5.02,80.71,,,,
4313,08/17/25 09:00:00 AM,7.43,80.71,,,,
4314,08/17/25 09:15:00 AM,7.48,80.71,,,,
4315,08/17/25 09:30:00 AM,7.72,80.71,,,,
4316,08/17/25 09:45:00 AM,7.43,80.71,,,,
4317,08/17/25 10:00:00 AM,7.08,80.74,,,,
4318,08/17/25 10:15:00 AM,6.74,80.74,,,,
4319,08/17/25 10:30:00 AM,7.82,80.78,,,,
4320,08/17/25 10:45:00 AM,7.81,80.82,,,,
4321,08/17/25 11:00:00 AM,7.85,80.85,,,,
4322,08/17/25 11:15:00 AM,7.99,80.89,,,,
4323,08/17/25 11:30:00 AM,7.86,80.89,,,,
4324,08/17/25 11:45:00 AM,7.79,80.89,,,,
4325,08/17/25 12:00:00 PM,7.55,80.85,,,,
4326,08/17/25 12:15:00 PM,6.75,80.78,,,,
4327,08/17/25 12:30:00 PM,6.24,80.71,,,,
4328,08/17/25 12:45:00 PM,6.01,80.71,,,,
4329,08/17/25 01:00:00 PM,5.30,80.67,,,,
4330,08/17/25 01:15:00 PM,5.32,80.67,,,,
4331,08/17/25 01:30:00 PM,5.60,80.71,,,,
4332,08/17/25 01:45:00 PM,5.84,80.71,,,,
4333,08/17/25 02:00:00 PM,5.93,80.74,,,,
4334,08/17/25 02:15:00 PM,6.09,80.78,,,,
4335,08/17/25 02:30:00 PM,5.93,80.82,,,,
