"Plot Title: DOLogger2"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20906876, SEN S/N: 20906876)","Temp, °F (LGR S/N: 20906876, SEN S/N: 20906876)","Coupler Detached (LGR S/N: 20906876)","Coupler Attached (LGR S/N: 20906876)","Host Connected (LGR S/N: 20906876)","Stopped (LGR S/N: 20906876)","End Of File (LGR S/N: 20906876)"
4256,11/13/24 12:14:40 AM,10.40,47.91,,,,,
4257,11/13/24 12:29:40 AM,10.39,47.84,,,,,
4258,11/13/24 12:44:40 AM,10.40,47.77,,,,,
4259,11/13/24 12:59:40 AM,10.47,47.70,,,,,
4260,11/13/24 01:14:40 AM,10.39,47.66,,,,,
4261,11/13/24 01:29:40 AM,10.33,47.59,,,,,
4262,11/13/24 01:44:40 AM,10.27,47.52,,,,,
4263,11/13/24 01:59:40 AM,10.43,47.44,,,,,
4264,11/13/24 02:14:40 AM,10.41,47.37,,,,,
4265,11/13/24 02:29:40 AM,10.34,47.26,,,,,
4266,11/13/24 02:44:40 AM,10.32,47.19,,,,,
4267,11/13/24 02:59:40 AM,10.29,47.12,,,,,
4268,11/13/24 03:14:40 AM,10.28,47.05,,,,,
4269,11/13/24 03:29:40 AM,10.29,46.94,,,,,
4270,11/13/24 03:44:40 AM,10.27,46.80,,,,,
4271,11/13/24 03:59:40 AM,10.28,46.69,,,,,
4272,11/13/24 04:14:40 AM,10.29,46.62,,,,,
4273,11/13/24 04:29:40 AM,10.31,46.54,,,,,
4274,11/13/24 04:44:40 AM,10.31,46.44,,,,,
4275,11/13/24 04:59:40 AM,10.30,46.36,,,,,
4276,11/13/24 05:14:40 AM,10.28,46.33,,,,,
4277,11/13/24 05:29:40 AM,10.31,46.26,,,,,
4278,11/13/24 05:44:40 AM,10.27,46.18,,,,,
4279,11/13/24 05:59:40 AM,10.31,46.11,,,,,
4280,11/13/24 06:14:40 AM,10.30,46.04,,,,,
4281,11/13/24 06:29:40 AM,10.23,46.00,,,,,
4282,11/13/24 06:44:40 AM,10.23,45.97,,,,,
4283,11/13/24 06:59:40 AM,10.27,45.86,,,,,
4284,11/13/24 07:14:40 AM,10.28,45.75,,,,,
4285,11/13/24 07:29:40 AM,10.29,45.68,,,,,
4286,11/13/24 07:44:40 AM,10.19,45.64,,,,,
4287,11/13/24 07:59:40 AM,10.10,45.61,,,,,
4288,11/13/24 08:14:40 AM,10.05,45.54,,,,,
4289,11/13/24 08:29:40 AM,10.18,45.50,,,,,
4290,11/13/24 08:44:40 AM,10.25,45.46,,,,,
4291,11/13/24 08:59:40 AM,10.28,45.43,,,,,
4292,11/13/24 09:14:40 AM,10.28,45.39,,,,,
4293,11/13/24 09:29:40 AM,10.28,45.36,,,,,
4294,11/13/24 09:44:40 AM,10.29,45.32,,,,,
4295,11/13/24 09:59:40 AM,10.36,45.28,,,,,
4296,11/13/24 10:14:40 AM,10.37,45.25,,,,,
4297,11/13/24 10:29:40 AM,10.42,45.28,,,,,
4298,11/13/24 10:44:40 AM,10.45,45.28,,,,,
4299,11/13/24 10:59:40 AM,10.47,45.32,,,,,
4300,11/13/24 11:14:40 AM,10.47,45.28,,,,,
4301,11/13/24 11:29:40 AM,10.48,45.28,,,,,
4302,11/13/24 11:44:40 AM,10.54,45.25,,,,,
4303,11/13/24 11:59:40 AM,10.47,45.28,,,,,
4304,11/13/24 12:14:40 PM,10.57,45.28,,,,,
4305,11/13/24 12:29:40 PM,10.58,45.28,,,,,
4306,11/13/24 12:44:40 PM,10.63,45.32,,,,,
4307,11/13/24 12:59:40 PM,10.68,45.39,,,,,
4308,11/13/24 01:14:40 PM,10.75,45.46,,,,,
4309,11/13/24 01:29:40 PM,10.74,45.50,,,,,
4310,11/13/24 01:44:40 PM,10.79,45.50,,,,,
4311,11/13/24 01:59:40 PM,10.84,45.54,,,,,
4312,11/13/24 02:14:40 PM,10.90,45.54,,,,,
4313,11/13/24 02:29:40 PM,11.07,45.43,,,,,
4314,11/13/24 02:44:40 PM,11.08,45.39,,,,,
4315,11/13/24 02:59:40 PM,11.15,45.43,,,,,
4316,11/13/24 03:14:40 PM,11.20,45.50,,,,,
4317,11/13/24 03:29:40 PM,11.18,45.54,,,,,
4318,11/13/24 03:44:40 PM,11.10,45.61,,,,,
4319,11/13/24 03:59:40 PM,11.10,45.61,,,,,
4320,11/13/24 04:14:40 PM,11.08,45.64,,,,,
4321,11/13/24 04:29:40 PM,11.10,45.61,,,,,
4322,11/13/24 04:44:40 PM,11.13,45.61,,,,,
4323,11/13/24 04:59:40 PM,11.12,45.61,,,,,
4324,11/13/24 05:14:40 PM,11.18,45.54,,,,,
4325,11/13/24 05:29:40 PM,11.16,45.54,,,,,
4326,11/13/24 05:44:40 PM,11.14,45.57,,,,,
4327,11/13/24 05:59:40 PM,11.12,45.64,,,,,
4328,11/13/24 06:14:40 PM,11.09,45.57,,,,,
4329,11/13/24 06:29:40 PM,11.01,45.54,,,,,
4330,11/13/24 06:44:40 PM,11.01,45.54,,,,,
4331,11/13/24 06:59:40 PM,11.03,45.32,,,,,
4332,11/13/24 07:14:40 PM,11.04,45.21,,,,,
4333,11/13/24 07:29:40 PM,11.00,45.14,,,,,
4334,11/13/24 07:44:40 PM,10.87,45.07,,,,,
4335,11/13/24 07:59:40 PM,10.88,45.00,,,,,
4336,11/13/24 08:14:40 PM,10.78,44.96,,,,,
4337,11/13/24 08:29:40 PM,10.79,45.07,,,,,
4338,11/13/24 08:44:40 PM,10.87,45.28,,,,,
4339,11/13/24 08:59:40 PM,10.88,45.43,,,,,
4340,11/13/24 09:14:40 PM,10.86,45.46,,,,,
4341,11/13/24 09:29:40 PM,10.91,45.36,,,,,
4342,11/13/24 09:44:40 PM,10.83,45.32,,,,,
4343,11/13/24 09:59:40 PM,10.84,45.36,,,,,
4344,11/13/24 10:14:40 PM,10.81,45.36,,,,,
4345,11/13/24 10:29:40 PM,10.77,45.32,,,,,
4346,11/13/24 10:44:40 PM,10.72,45.28,,,,,
4347,11/13/24 10:59:40 PM,10.77,45.25,,,,,
4348,11/13/24 11:14:40 PM,10.69,45.21,,,,,
4349,11/13/24 11:29:40 PM,10.75,45.18,,,,,
4350,11/13/24 11:44:40 PM,10.75,45.10,,,,,
4351,11/13/24 11:59:40 PM,10.71,45.03,,,,,
4352,11/14/24 12:14:40 AM,10.63,45.03,,,,,
4353,11/14/24 12:29:40 AM,10.53,45.03,,,,,
4354,11/14/24 12:44:40 AM,10.62,44.96,,,,,
4355,11/14/24 12:59:40 AM,10.67,44.92,,,,,
4356,11/14/24 01:14:40 AM,10.62,44.92,,,,,
4357,11/14/24 01:29:40 AM,10.62,44.82,,,,,
4358,11/14/24 01:44:40 AM,10.55,44.74,,,,,
4359,11/14/24 01:59:40 AM,10.48,44.71,,,,,
4360,11/14/24 02:14:40 AM,10.53,44.64,,,,,
4361,11/14/24 02:29:40 AM,10.57,44.60,,,,,
4362,11/14/24 02:44:40 AM,10.59,44.60,,,,,
4363,11/14/24 02:59:40 AM,10.60,44.56,,,,,
4364,11/14/24 03:14:40 AM,10.55,44.49,,,,,
4365,11/14/24 03:29:40 AM,10.46,44.49,,,,,
4366,11/14/24 03:44:40 AM,10.44,44.46,,,,,
4367,11/14/24 03:59:40 AM,10.48,44.38,,,,,
4368,11/14/24 04:14:40 AM,10.51,44.31,,,,,
4369,11/14/24 04:29:40 AM,10.51,44.20,,,,,
4370,11/14/24 04:44:40 AM,10.44,44.17,,,,,
4371,11/14/24 04:59:40 AM,10.40,44.20,,,,,
4372,11/14/24 05:14:40 AM,10.34,44.17,,,,,
4373,11/14/24 05:29:40 AM,10.42,44.17,,,,,
4374,11/14/24 05:44:40 AM,10.37,44.10,,,,,
4375,11/14/24 05:59:40 AM,10.42,44.02,,,,,
4376,11/14/24 06:14:40 AM,10.38,43.99,,,,,
4377,11/14/24 06:29:40 AM,10.36,43.92,,,,,
4378,11/14/24 06:44:40 AM,10.30,43.88,,,,,
4379,11/14/24 06:59:40 AM,10.20,43.77,,,,,
4380,11/14/24 07:14:40 AM,10.21,43.77,,,,,
4381,11/14/24 07:29:40 AM,10.29,43.77,,,,,
4382,11/14/24 07:44:40 AM,10.30,43.77,,,,,
4383,11/14/24 07:59:40 AM,10.37,43.74,,,,,
4384,11/14/24 08:14:40 AM,10.34,43.66,,,,,
4385,11/14/24 08:29:40 AM,10.33,43.70,,,,,
4386,11/14/24 08:44:40 AM,10.20,43.74,,,,,
4387,11/14/24 08:59:40 AM,10.18,43.66,,,,,
4388,11/14/24 09:14:40 AM,10.21,43.63,,,,,
4389,11/14/24 09:29:40 AM,10.29,43.59,,,,,
4390,11/14/24 09:44:40 AM,10.29,43.63,,,,,
4391,11/14/24 09:59:40 AM,10.36,43.66,,,,,
4392,11/14/24 10:14:40 AM,10.34,43.70,,,,,
4393,11/14/24 10:29:40 AM,10.38,43.66,,,,,
4394,11/14/24 10:44:40 AM,10.41,43.63,,,,,
4395,11/14/24 10:59:40 AM,10.47,43.63,,,,,
4396,11/14/24 11:14:40 AM,10.53,43.66,,,,,
4397,11/14/24 11:29:40 AM,10.62,43.66,,,,,
4398,11/14/24 11:44:40 AM,10.65,43.63,,,,,
4399,11/14/24 11:59:40 AM,10.68,43.70,,,,,
4400,11/14/24 12:14:40 PM,10.70,43.77,,,,,
4401,11/14/24 12:29:40 PM,10.69,43.77,,,,,
4402,11/14/24 12:44:40 PM,10.50,43.74,,,,,
4403,11/14/24 12:59:40 PM,10.57,43.70,,,,,
4404,11/14/24 01:14:40 PM,10.65,43.77,,,,,
4405,11/14/24 01:29:40 PM,10.73,43.77,,,,,
4406,11/14/24 01:44:40 PM,10.74,43.77,,,,,
4407,11/14/24 01:59:40 PM,10.68,43.74,,,,,
4408,11/14/24 02:14:40 PM,10.69,43.74,,,,,
4409,11/14/24 02:29:40 PM,10.61,43.70,,,,,
4410,11/14/24 02:44:40 PM,10.49,43.66,,,,,
4411,11/14/24 02:59:40 PM,10.51,43.70,,,,,
4412,11/14/24 03:14:40 PM,10.52,43.70,,,,,
4413,11/14/24 03:29:40 PM,10.48,43.74,,,,,
4414,11/14/24 03:44:40 PM,10.26,43.66,,,,,
4415,11/14/24 03:59:40 PM,10.50,43.70,,,,,
4416,11/14/24 04:14:40 PM,10.43,43.70,,,,,
4417,11/14/24 04:29:40 PM,10.47,43.74,,,,,
4418,11/14/24 04:44:40 PM,10.43,43.63,,,,,
4419,11/14/24 04:59:40 PM,10.40,43.59,,,,,
4420,11/14/24 05:14:40 PM,10.40,43.52,,,,,
4421,11/14/24 05:29:40 PM,10.34,43.30,,,,,
4422,11/14/24 05:44:40 PM,10.27,42.91,,,,,
4423,11/14/24 05:59:40 PM,10.34,42.62,,,,,
4424,11/14/24 06:14:40 PM,10.51,42.51,,,,,
4425,11/14/24 06:29:40 PM,10.61,42.58,,,,,
4426,11/14/24 06:44:40 PM,10.82,43.12,,,,,
4427,11/14/24 06:59:40 PM,10.80,43.45,,,,,
4428,11/14/24 07:14:40 PM,10.81,43.52,,,,,
4429,11/14/24 07:29:40 PM,10.75,43.56,,,,,
4430,11/14/24 07:44:40 PM,10.75,43.56,,,,,
4431,11/14/24 07:59:40 PM,10.70,43.59,,,,,
4432,11/14/24 08:14:40 PM,10.78,43.59,,,,,
4433,11/14/24 08:29:40 PM,10.78,43.63,,,,,
4434,11/14/24 08:44:40 PM,10.80,43.70,,,,,
4435,11/14/24 08:59:40 PM,10.85,43.74,,,,,
4436,11/14/24 09:14:40 PM,10.82,43.74,,,,,
4437,11/14/24 09:29:40 PM,10.72,43.66,,,,,
4438,11/14/24 09:44:40 PM,10.64,43.59,,,,,
4439,11/14/24 09:59:40 PM,10.57,43.52,,,,,
4440,11/14/24 10:14:40 PM,10.65,43.59,,,,,
4441,11/14/24 10:29:40 PM,10.68,43.56,,,,,
4442,11/14/24 10:44:40 PM,10.30,43.52,,,,,
4443,11/14/24 10:59:40 PM,10.63,43.52,,,,,
4444,11/14/24 11:14:40 PM,10.52,43.52,,,,,
4445,11/14/24 11:29:40 PM,10.29,43.48,,,,,
4446,11/14/24 11:44:40 PM,10.30,43.41,,,,,
4447,11/14/24 11:59:40 PM,10.38,43.41,,,,,
4448,11/15/24 12:14:40 AM,10.58,43.38,,,,,
4449,11/15/24 12:29:40 AM,10.68,43.34,,,,,
4450,11/15/24 12:44:40 AM,10.55,43.30,,,,,
4451,11/15/24 12:59:40 AM,10.36,43.30,,,,,
4452,11/15/24 01:14:40 AM,10.58,43.23,,,,,
4453,11/15/24 01:29:40 AM,10.51,43.23,,,,,
4454,11/15/24 01:44:40 AM,10.51,43.16,,,,,
4455,11/15/24 01:59:40 AM,10.50,43.12,,,,,
4456,11/15/24 02:14:40 AM,10.49,43.09,,,,,
4457,11/15/24 02:29:40 AM,10.46,43.12,,,,,
4458,11/15/24 02:44:40 AM,10.45,43.12,,,,,
4459,11/15/24 02:59:40 AM,10.47,43.05,,,,,
4460,11/15/24 03:14:40 AM,10.44,43.02,,,,,
4461,11/15/24 03:29:40 AM,10.43,43.05,,,,,
4462,11/15/24 03:44:40 AM,10.31,43.05,,,,,
4463,11/15/24 03:59:40 AM,10.30,43.09,,,,,
4464,11/15/24 04:14:40 AM,10.37,43.05,,,,,
4465,11/15/24 04:29:40 AM,10.33,43.05,,,,,
4466,11/15/24 04:44:40 AM,10.24,43.09,,,,,
4467,11/15/24 04:59:40 AM,10.26,43.05,,,,,
4468,11/15/24 05:14:40 AM,10.23,43.05,,,,,
4469,11/15/24 05:29:40 AM,10.17,43.02,,,,,
4470,11/15/24 05:44:40 AM,10.12,43.02,,,,,
4471,11/15/24 05:59:40 AM,10.16,42.98,,,,,
4472,11/15/24 06:14:40 AM,10.18,42.91,,,,,
4473,11/15/24 06:29:40 AM,10.12,42.91,,,,,
4474,11/15/24 06:44:40 AM,10.13,42.87,,,,,
4475,11/15/24 06:59:40 AM,10.11,42.84,,,,,
4476,11/15/24 07:14:40 AM,10.14,42.76,,,,,
4477,11/15/24 07:29:40 AM,10.18,42.80,,,,,
4478,11/15/24 07:44:40 AM,10.12,42.76,,,,,
4479,11/15/24 07:59:40 AM,10.12,42.73,,,,,
4480,11/15/24 08:14:40 AM,10.11,42.69,,,,,
4481,11/15/24 08:29:40 AM,10.18,42.66,,,,,
4482,11/15/24 08:44:40 AM,10.14,42.66,,,,,
4483,11/15/24 08:59:40 AM,10.19,42.66,,,,,
4484,11/15/24 09:14:40 AM,10.21,42.62,,,,,
4485,11/15/24 09:29:40 AM,10.23,42.62,,,,,
4486,11/15/24 09:44:40 AM,10.21,42.66,,,,,
4487,11/15/24 09:59:40 AM,10.28,42.62,,,,,
4488,11/15/24 10:14:40 AM,10.31,42.62,,,,,
4489,11/15/24 10:29:40 AM,10.43,42.58,,,,,
4490,11/15/24 10:44:40 AM,10.53,42.66,,,,,
4491,11/15/24 10:59:40 AM,10.51,42.69,,,,,
4492,11/15/24 11:14:40 AM,10.51,42.76,,,,,
4493,11/15/24 11:29:40 AM,10.65,42.80,,,,,
4494,11/15/24 11:44:40 AM,10.68,42.84,,,,,
4495,11/15/24 11:59:40 AM,10.78,42.87,,,,,
4496,11/15/24 12:14:40 PM,10.74,42.91,,,,,
4497,11/15/24 12:29:40 PM,10.86,42.94,,,,,
4498,11/15/24 12:44:40 PM,10.86,42.98,,,,,
4499,11/15/24 12:59:40 PM,10.92,42.94,,,,,
4500,11/15/24 01:14:40 PM,10.94,42.94,,,,,
4501,11/15/24 01:29:40 PM,11.01,42.94,,,,,
4502,11/15/24 01:44:40 PM,11.09,42.98,,,,,
4503,11/15/24 01:59:40 PM,11.10,42.98,,,,,
4504,11/15/24 02:14:40 PM,11.15,42.98,,,,,
4505,11/15/24 02:29:40 PM,11.16,42.98,,,,,
4506,11/15/24 02:44:40 PM,11.12,43.02,,,,,
4507,11/15/24 02:59:40 PM,11.24,43.05,,,,,
4508,11/15/24 03:14:40 PM,11.27,43.09,,,,,
4509,11/15/24 03:29:40 PM,11.23,43.12,,,,,
4510,11/15/24 03:44:40 PM,11.26,43.12,,,,,
4511,11/15/24 03:59:40 PM,11.29,43.16,,,,,
4512,11/15/24 04:14:40 PM,11.21,43.23,,,,,
4513,11/15/24 04:29:40 PM,10.93,43.41,,,,,
4514,11/15/24 04:44:40 PM,10.93,43.41,,,,,
4515,11/15/24 04:59:40 PM,10.90,43.48,,,,,
4516,11/15/24 05:14:40 PM,11.00,43.48,,,,,
4517,11/15/24 05:29:40 PM,10.94,43.52,,,,,
4518,11/15/24 05:44:40 PM,10.94,43.56,,,,,
4519,11/15/24 05:59:40 PM,10.93,43.59,,,,,
4520,11/15/24 06:14:40 PM,10.93,43.56,,,,,
4521,11/15/24 06:29:40 PM,10.92,43.48,,,,,
4522,11/15/24 06:44:40 PM,10.95,43.45,,,,,
4523,11/15/24 06:59:40 PM,10.93,43.41,,,,,
4524,11/15/24 07:14:40 PM,10.93,43.34,,,,,
4525,11/15/24 07:29:40 PM,10.94,43.30,,,,,
4526,11/15/24 07:44:40 PM,11.00,43.27,,,,,
4527,11/15/24 07:59:40 PM,10.98,43.23,,,,,
4528,11/15/24 08:14:40 PM,11.00,43.16,,,,,
4529,11/15/24 08:29:40 PM,11.03,43.09,,,,,
4530,11/15/24 08:44:40 PM,11.11,43.02,,,,,
4531,11/15/24 08:59:40 PM,11.08,43.02,,,,,
4532,11/15/24 09:14:40 PM,11.00,43.02,,,,,
4533,11/15/24 09:29:40 PM,10.96,42.98,,,,,
4534,11/15/24 09:44:40 PM,10.90,43.02,,,,,
4535,11/15/24 09:59:40 PM,10.86,43.02,,,,,
4536,11/15/24 10:14:40 PM,10.84,42.98,,,,,
4537,11/15/24 10:29:40 PM,10.84,42.98,,,,,
4538,11/15/24 10:44:40 PM,10.88,42.91,,,,,
4539,11/15/24 10:59:40 PM,10.84,42.91,,,,,
4540,11/15/24 11:14:40 PM,10.84,42.87,,,,,
4541,11/15/24 11:29:40 PM,10.82,42.84,,,,,
4542,11/15/24 11:44:40 PM,10.84,42.84,,,,,
4543,11/15/24 11:59:40 PM,10.87,42.84,,,,,
4544,11/16/24 12:14:40 AM,10.98,42.76,,,,,
4545,11/16/24 12:29:40 AM,11.02,42.73,,,,,
4546,11/16/24 12:44:40 AM,10.87,42.76,,,,,
4547,11/16/24 12:59:40 AM,10.79,42.80,,,,,
4548,11/16/24 01:14:40 AM,10.66,42.80,,,,,
4549,11/16/24 01:29:40 AM,10.73,42.73,,,,,
4550,11/16/24 01:44:40 AM,10.69,42.73,,,,,
4551,11/16/24 01:59:40 AM,10.64,42.66,,,,,
4552,11/16/24 02:14:40 AM,10.60,42.62,,,,,
4553,11/16/24 02:29:40 AM,10.59,42.62,,,,,
4554,11/16/24 02:44:40 AM,10.59,42.58,,,,,
4555,11/16/24 02:59:40 AM,10.60,42.51,,,,,
4556,11/16/24 03:14:40 AM,10.59,42.44,,,,,
4557,11/16/24 03:29:40 AM,10.59,42.44,,,,,
4558,11/16/24 03:44:40 AM,10.62,42.30,,,,,
4559,11/16/24 03:59:40 AM,10.66,42.19,,,,,
4560,11/16/24 04:14:40 AM,10.57,42.12,,,,,
4561,11/16/24 04:29:40 AM,10.59,42.08,,,,,
4562,11/16/24 04:44:40 AM,10.59,42.04,,,,,
4563,11/16/24 04:59:40 AM,10.57,42.01,,,,,
4564,11/16/24 05:14:40 AM,10.51,41.94,,,,,
4565,11/16/24 05:29:40 AM,10.49,41.83,,,,,
4566,11/16/24 05:44:40 AM,10.44,41.79,,,,,
4567,11/16/24 05:59:40 AM,10.48,41.76,,,,,
4568,11/16/24 06:14:40 AM,10.48,41.72,,,,,
4569,11/16/24 06:29:40 AM,10.48,41.65,,,,,
4570,11/16/24 06:44:40 AM,10.47,41.58,,,,,
4571,11/16/24 06:59:40 AM,10.47,41.50,,,,,
4572,11/16/24 07:14:40 AM,10.50,41.47,,,,,
4573,11/16/24 07:29:40 AM,10.52,41.50,,,,,
4574,11/16/24 07:44:40 AM,10.53,41.47,,,,,
4575,11/16/24 07:59:40 AM,10.60,41.61,,,,,
4576,11/16/24 08:14:40 AM,10.61,41.79,,,,,
4577,11/16/24 08:29:40 AM,10.57,41.97,,,,,
4578,11/16/24 08:44:40 AM,10.53,42.01,,,,,
4579,11/16/24 08:59:40 AM,10.50,41.97,,,,,
4580,11/16/24 09:14:40 AM,10.49,41.86,,,,,
4581,11/16/24 09:29:40 AM,10.54,41.86,,,,,
4582,11/16/24 09:44:40 AM,10.53,41.90,,,,,
4583,11/16/24 09:59:40 AM,10.61,41.79,,,,,
4584,11/16/24 10:14:40 AM,10.72,41.68,,,,,
4585,11/16/24 10:29:40 AM,10.81,41.72,,,,,
4586,11/16/24 10:44:40 AM,10.83,41.79,,,,,
4587,11/16/24 10:59:40 AM,10.90,41.86,,,,,
4588,11/16/24 11:14:40 AM,10.95,41.97,,,,,
4589,11/16/24 11:29:40 AM,11.02,42.08,,,,,
4590,11/16/24 11:44:40 AM,11.04,42.15,,,,,
4591,11/16/24 11:59:40 AM,11.01,42.19,,,,,
4592,11/16/24 12:14:40 PM,11.07,42.22,,,,,
4593,11/16/24 12:29:40 PM,11.04,42.26,,,,,
4594,11/16/24 12:44:40 PM,11.06,42.33,,,,,
4595,11/16/24 12:59:40 PM,11.15,42.33,,,,,
4596,11/16/24 01:14:40 PM,11.19,42.33,,,,,
4597,11/16/24 01:29:40 PM,11.16,42.33,,,,,
4598,11/16/24 01:44:40 PM,11.29,42.26,,,,,
4599,11/16/24 01:59:40 PM,11.33,42.30,,,,,
4600,11/16/24 02:14:40 PM,11.35,42.30,,,,,
4601,11/16/24 02:29:40 PM,11.43,42.37,,,,,
4602,11/16/24 02:44:40 PM,11.44,42.33,,,,,
4603,11/16/24 02:59:40 PM,11.48,42.40,,,,,
4604,11/16/24 03:14:40 PM,11.48,42.55,,,,,
4605,11/16/24 03:29:40 PM,11.43,42.69,,,,,
4606,11/16/24 03:44:40 PM,11.50,42.84,,,,,
4607,11/16/24 03:59:40 PM,11.44,42.94,,,,,
4608,11/16/24 04:14:40 PM,11.48,43.02,,,,,
4609,11/16/24 04:29:40 PM,11.41,43.16,,,,,
4610,11/16/24 04:44:40 PM,11.43,43.23,,,,,
4611,11/16/24 04:59:40 PM,11.41,43.27,,,,,
4612,11/16/24 05:14:40 PM,11.37,43.30,,,,,
4613,11/16/24 05:29:40 PM,11.35,43.27,,,,,
4614,11/16/24 05:44:40 PM,11.41,43.27,,,,,
4615,11/16/24 05:59:40 PM,11.35,43.27,,,,,
4616,11/16/24 06:14:40 PM,11.36,43.23,,,,,
4617,11/16/24 06:29:40 PM,11.37,43.20,,,,,
4618,11/16/24 06:44:40 PM,11.29,43.16,,,,,
4619,11/16/24 06:59:40 PM,11.26,43.09,,,,,
4620,11/16/24 07:14:40 PM,11.26,43.05,,,,,
4621,11/16/24 07:29:40 PM,11.34,43.02,,,,,
4622,11/16/24 07:44:40 PM,11.33,42.98,,,,,
4623,11/16/24 07:59:40 PM,11.39,42.94,,,,,
4624,11/16/24 08:14:40 PM,11.42,42.91,,,,,
4625,11/16/24 08:29:40 PM,11.43,42.87,,,,,
4626,11/16/24 08:44:40 PM,11.39,42.84,,,,,
4627,11/16/24 08:59:40 PM,11.42,42.80,,,,,
4628,11/16/24 09:14:40 PM,11.42,42.76,,,,,
4629,11/16/24 09:29:40 PM,11.39,42.76,,,,,
4630,11/16/24 09:44:40 PM,11.44,42.73,,,,,
4631,11/16/24 09:59:40 PM,11.45,42.69,,,,,
4632,11/16/24 10:14:40 PM,11.43,42.66,,,,,
4633,11/16/24 10:29:40 PM,11.60,42.55,,,,,
4634,11/16/24 10:44:40 PM,11.62,42.51,,,,,
4635,11/16/24 10:59:40 PM,11.76,42.44,,,,,
4636,11/16/24 11:14:40 PM,11.69,42.40,,,,,
4637,11/16/24 11:29:40 PM,11.42,42.48,,,,,
4638,11/16/24 11:44:40 PM,11.08,42.58,,,,,
4639,11/16/24 11:59:40 PM,11.07,42.62,,,,,
4640,11/17/24 12:14:40 AM,11.00,42.62,,,,,
4641,11/17/24 12:29:40 AM,10.99,42.62,,,,,
4642,11/17/24 12:44:40 AM,11.00,42.62,,,,,
4643,11/17/24 12:59:40 AM,11.03,42.58,,,,,
4644,11/17/24 01:14:40 AM,11.19,42.48,,,,,
4645,11/17/24 01:29:40 AM,11.07,42.48,,,,,
4646,11/17/24 01:44:40 AM,10.92,42.44,,,,,
4647,11/17/24 01:59:40 AM,10.86,42.37,,,,,
4648,11/17/24 02:14:40 AM,10.83,42.37,,,,,
4649,11/17/24 02:29:40 AM,10.83,42.33,,,,,
4650,11/17/24 02:44:40 AM,10.90,42.30,,,,,
4651,11/17/24 02:59:40 AM,10.88,42.26,,,,,
4652,11/17/24 03:14:40 AM,10.84,42.30,,,,,
4653,11/17/24 03:29:40 AM,10.86,42.26,,,,,
4654,11/17/24 03:44:40 AM,10.91,42.22,,,,,
4655,11/17/24 03:59:40 AM,10.91,42.19,,,,,
4656,11/17/24 04:14:40 AM,10.63,42.08,,,,,
4657,11/17/24 04:29:40 AM,10.54,41.94,,,,,
4658,11/17/24 04:44:40 AM,10.57,41.86,,,,,
4659,11/17/24 04:59:40 AM,10.55,41.83,,,,,
4660,11/17/24 05:14:40 AM,10.67,41.83,,,,,
4661,11/17/24 05:29:40 AM,10.64,41.83,,,,,
4662,11/17/24 05:44:40 AM,10.73,41.76,,,,,
4663,11/17/24 05:59:40 AM,10.71,41.76,,,,,
4664,11/17/24 06:14:40 AM,10.63,41.76,,,,,
4665,11/17/24 06:29:40 AM,10.67,41.76,,,,,
4666,11/17/24 06:44:40 AM,10.69,41.72,,,,,
4667,11/17/24 06:59:40 AM,10.66,41.68,,,,,
4668,11/17/24 07:14:40 AM,10.66,41.65,,,,,
4669,11/17/24 07:29:40 AM,10.68,41.61,,,,,
4670,11/17/24 07:44:40 AM,10.67,41.58,,,,,
4671,11/17/24 07:59:40 AM,10.62,41.54,,,,,
4672,11/17/24 08:14:40 AM,10.63,41.47,,,,,
4673,11/17/24 08:29:40 AM,10.59,41.47,,,,,
4674,11/17/24 08:44:40 AM,10.66,41.43,,,,,
4675,11/17/24 08:59:40 AM,10.67,41.40,,,,,
4676,11/17/24 09:14:40 AM,10.70,41.36,,,,,
4677,11/17/24 09:29:40 AM,10.74,41.40,,,,,
4678,11/17/24 09:44:40 AM,10.80,41.47,,,,,
4679,11/17/24 09:59:40 AM,10.86,41.58,,,,,
4680,11/17/24 10:14:40 AM,10.79,41.58,,,,,
4681,11/17/24 10:29:40 AM,10.87,41.68,,,,,
4682,11/17/24 10:44:40 AM,10.90,41.79,,,,,
4683,11/17/24 10:59:40 AM,10.96,41.90,,,,,
4684,11/17/24 11:14:40 AM,10.94,41.97,,,,,
4685,11/17/24 11:29:40 AM,11.01,42.04,,,,,
4686,11/17/24 11:44:40 AM,10.88,42.15,,,,,
4687,11/17/24 11:59:40 AM,10.96,42.22,,,,,
4688,11/17/24 12:14:40 PM,10.98,42.26,,,,,
4689,11/17/24 12:29:40 PM,11.10,42.30,,,,,
4690,11/17/24 12:44:40 PM,11.08,42.37,,,,,
4691,11/17/24 12:59:40 PM,11.08,42.40,,,,,
4692,11/17/24 01:14:40 PM,11.12,42.44,,,,,
4693,11/17/24 01:29:40 PM,11.14,42.48,,,,,
4694,11/17/24 01:44:40 PM,11.16,42.48,,,,,
4695,11/17/24 01:59:40 PM,11.16,42.48,,,,,
4696,11/17/24 02:14:40 PM,11.20,42.48,,,,,
4697,11/17/24 02:29:40 PM,11.19,42.55,,,,,
4698,11/17/24 02:44:40 PM,11.22,42.58,,,,,
4699,11/17/24 02:59:40 PM,11.26,42.62,,,,,
4700,11/17/24 03:14:40 PM,11.34,42.62,,,,,
